source,target,weight
Islamabad,Khuzdar,0.9927772091032344
Islamabad,Lahore,0.9994640499411065
Islamabad,Larkana,0.9972066307922575
Islamabad,Multan,0.9989879556942455
Islamabad,Peshawar,0.999240444961808
Islamabad,Quetta,0.9969255445928347
Islamabad,Rawalpindi,0.9999583075122214
Islamabad,Sargodha,0.9967224205072062
Islamabad,Sialkot,0.9975402318469394
Islamabad,Sukkur,0.9990962103983565
Karachi,Khuzdar,0.9974968465043503
Karachi,Lahore,0.9981419481309435
Karachi,Larkana,0.9994922698885196
Karachi,Multan,0.998450837869142
Karachi,Peshawar,0.9978814753085714
Karachi,Quetta,0.9982230610331418
Karachi,Rawalpindi,0.9978124434182779
Karachi,Sargodha,0.9941637313180672
Karachi,Sialkot,0.9995283758182326
Karachi,Sukkur,0.9976656046313171
Khuzdar,Lahore,0.9950459081443468
Khuzdar,Larkana,0.9988955072552238
Khuzdar,Multan,0.9961368469838707
Khuzdar,Peshawar,0.9950765258386357
Khuzdar,Quetta,0.9985364140435186
Khuzdar,Rawalpindi,0.9928678969183354
Khuzdar,Sargodha,0.9927425766086684
Khuzdar,Sialkot,0.9986730811313752
Khuzdar,Sukkur,0.9946453894684266
Lahore,Larkana,0.9982725074426072
Lahore,Multan,0.9998852154482623
Lahore,Peshawar,0.9999336105504945
Lahore,Quetta,0.998688577328964
Lahore,Rawalpindi,0.999547339231489
Lahore,Sargodha,0.9985304948456831
Lahore,Sialkot,0.9985152388760996
Lahore,Sukkur,0.999850998821139
Larkana,Multan,0.9987325516402715
Larkana,Peshawar,0.9981038186248609
Larkana,Quetta,0.9993906089432685
Larkana,Rawalpindi,0.9971636546108115
Larkana,Sargodha,0.9954026465839791
Larkana,Sialkot,0.9999845776038216
Larkana,Sukkur,0.9977594689310101
Multan,Peshawar,0.9998829026496845
Multan,Quetta,0.9992002352599345
Multan,Rawalpindi,0.9991128629220406
Multan,Sargodha,0.9985909569544912
Multan,Sialkot,0.9989175934684666
Multan,Sukkur,0.999852307030813
Peshawar,Quetta,0.998809755525527
Peshawar,Rawalpindi,0.9994267573239471
Peshawar,Sargodha,0.9988621369160275
Peshawar,Sialkot,0.9983469022406003
Peshawar,Sukkur,0.999927047383578
Quetta,Rawalpindi,0.9971295248870115
Quetta,Sargodha,0.9976617325824233
Quetta,Sialkot,0.9994102760258848
Quetta,Sukkur,0.9985356504315206
Rawalpindi,Sargodha,0.9971419418761621
Rawalpindi,Sialkot,0.9974960611947269
Rawalpindi,Sukkur,0.9992931358227242
Sargodha,Sialkot,0.9956846326202234
Sargodha,Sukkur,0.9989684778990966
Sialkot,Sukkur,0.9980119512694481
