source,target,weight
Gujranwala,Lahore,0.9994110937986816
Gujranwala,Larkana,0.9984426577169178
Gujranwala,Multan,0.9980213237822887
Gujranwala,Peshawar,0.9130294090369634
Gujranwala,Quetta,0.99060351258658
Gujranwala,Rawalpindi,0.8963375480483519
Gujranwala,Sargodha,0.9921661191011655
Gujranwala,Sialkot,0.9975454729020815
Gujranwala,Sukkur,0.997031035255279
Hyderabad,Islamabad,0.9572830198355203
Hyderabad,Karachi,0.9998915278470756
Hyderabad,Khuzdar,0.9781740101607023
Hyderabad,Lahore,0.9828064798369401
Hyderabad,Larkana,0.9837115577601745
Hyderabad,Multan,0.9890912969032528
Hyderabad,Peshawar,0.96649033951214
Hyderabad,Quetta,0.9550100868696692
Hyderabad,Rawalpindi,0.9600240784103167
Hyderabad,Sargodha,0.9978421695077571
Hyderabad,Sialkot,0.9701440060359594
Hyderabad,Sukkur,0.9737923046711711
Islamabad,Karachi,0.9600334131403617
Islamabad,Khuzdar,0.8780150309896042
Islamabad,Lahore,0.8886274770317059
Islamabad,Larkana,0.8912130201132997
Islamabad,Multan,0.9058789216320157
Islamabad,Peshawar,0.9930155515048481
Islamabad,Quetta,0.829762219686154
Islamabad,Rawalpindi,0.9999399165894125
Islamabad,Sargodha,0.9381972481009646
Islamabad,Sialkot,0.8592642411226475
Islamabad,Sukkur,0.8678152773663786
Karachi,Khuzdar,0.9760217903504955
Karachi,Lahore,0.9810342339257415
Karachi,Larkana,0.981811854602654
Karachi,Multan,0.9875161200116894
Karachi,Peshawar,0.969167298262673
Karachi,Quetta,0.9519533821706345
Karachi,Rawalpindi,0.9626532208563136
Karachi,Sargodha,0.9971162451324672
Karachi,Sialkot,0.9677820681834197
Karachi,Sukkur,0.9714188525120964
Khuzdar,Lahore,0.9977144173179285
Khuzdar,Larkana,0.997016469174215
Khuzdar,Multan,0.995656796174952
Khuzdar,Peshawar,0.901726182022996
Khuzdar,Quetta,0.9925875855043322
Khuzdar,Rawalpindi,0.8825023376507765
Khuzdar,Sargodha,0.9875342660046875
Khuzdar,Sialkot,0.9977852556997799
Khuzdar,Sukkur,0.9969887295168334
Lahore,Larkana,0.9995068981047992
Lahore,Multan,0.9987671638702941
Lahore,Peshawar,0.9079086085052704
Lahore,Quetta,0.9928104137059051
Lahore,Rawalpindi,0.8929787479117919
Lahore,Sargodha,0.9920207310833812
Lahore,Sialkot,0.9979242148841344
Lahore,Sukkur,0.9985617089507774
Larkana,Multan,0.999440724329601
Larkana,Peshawar,0.9075794548459575
Larkana,Quetta,0.9926456119778159
Larkana,Rawalpindi,0.895667934955507
Larkana,Sargodha,0.9930921240509403
Larkana,Sialkot,0.9968627887207261
Larkana,Sukkur,0.9987882213658262
Multan,Peshawar,0.9205831762421631
Multan,Quetta,0.988042309343287
Multan,Rawalpindi,0.9100376395143858
Multan,Sargodha,0.9964541635983925
Multan,Sialkot,0.9941272795631361
Multan,Sukkur,0.9965838794666226
Peshawar,Quetta,0.8519924184994249
Peshawar,Rawalpindi,0.9930492055779887
Peshawar,Sargodha,0.9488495754522076
Peshawar,Sialkot,0.8826296675451007
Peshawar,Sukkur,0.8865946868101374
Quetta,Rawalpindi,0.835247615637051
Quetta,Sargodha,0.9716069554138199
Quetta,Sialkot,0.9974160167002862
Quetta,Sukkur,0.9974005098346698
Rawalpindi,Sargodha,0.9415844606537291
Rawalpindi,Sialkot,0.8640902995646792
Rawalpindi,Sukkur,0.8726970486016368
Sargodha,Sialkot,0.9824599129159906
Sargodha,Sukkur,0.9861232893508409
Sialkot,Sukkur,0.9988602195637075
