source,target,weight
Gujranwala,Rawalpindi,0.9898142518826476
Gujranwala,Sargodha,0.9989631530894183
Gujranwala,Sialkot,0.9989053868534026
Gujranwala,Sukkur,0.9920187714671783
Hyderabad,Islamabad,0.9889639900425238
Hyderabad,Karachi,0.9960745156924974
Hyderabad,Khuzdar,0.956789535583179
Hyderabad,Lahore,0.9930846223439058
Hyderabad,Larkana,0.9858182775724886
Hyderabad,Multan,0.9845324263639224
Hyderabad,Peshawar,0.9984367284331074
Hyderabad,Quetta,0.9819910926291502
Hyderabad,Rawalpindi,0.993531111098142
Hyderabad,Sargodha,0.9978062862406272
Hyderabad,Sialkot,0.997510174274643
Hyderabad,Sukkur,0.9926236894103718
Islamabad,Karachi,0.9771175674642779
Islamabad,Khuzdar,0.9105371670138398
Islamabad,Lahore,0.9927879267663415
Islamabad,Larkana,0.9557167337132585
Islamabad,Multan,0.9964718868297155
Islamabad,Peshawar,0.9848622366508385
Islamabad,Quetta,0.9488237077553479
Islamabad,Rawalpindi,0.9988999133740779
Islamabad,Sargodha,0.9857862237000226
Islamabad,Sialkot,0.9876294883678575
Islamabad,Sukkur,0.9725841193980719
Karachi,Khuzdar,0.9713260758099256
Karachi,Lahore,0.9895226597110804
Karachi,Larkana,0.9937098866980606
Karachi,Multan,0.9759836583994327
Karachi,Peshawar,0.9971204736047801
Karachi,Quetta,0.9934818583580224
Karachi,Rawalpindi,0.9851959037225035
Karachi,Sargodha,0.9947753671970478
Karachi,Sialkot,0.9953250142324146
Karachi,Sukkur,0.99586446362342
Khuzdar,Lahore,0.9296254388412016
Khuzdar,Larkana,0.9893068795813585
Khuzdar,Multan,0.9088119001563684
Khuzdar,Peshawar,0.966272092724786
Khuzdar,Quetta,0.9898254749975033
Khuzdar,Rawalpindi,0.9272113226472423
Khuzdar,Sargodha,0.9647168028460756
Khuzdar,Sialkot,0.9608868381713984
Khuzdar,Sukkur,0.9803292364030686
Lahore,Larkana,0.9711243919332377
Lahore,Multan,0.9907669634093929
Lahore,Peshawar,0.9910934465865285
Lahore,Quetta,0.968820792390631
Lahore,Rawalpindi,0.9947415393409818
Lahore,Sargodha,0.9892098141453314
Lahore,Sialkot,0.9923471407295
Lahore,Sukkur,0.980097002324282
Larkana,Multan,0.9554799410921825
Larkana,Peshawar,0.9906154580277554
Larkana,Quetta,0.9980557959420188
Larkana,Rawalpindi,0.9669612710000085
Larkana,Sargodha,0.9891154336881095
Larkana,Sialkot,0.9870524660499214
Larkana,Sukkur,0.9965065541284919
Multan,Peshawar,0.9801259033148575
Multan,Quetta,0.9493311580489511
Multan,Rawalpindi,0.9963951211682064
Multan,Sargodha,0.9802166638286243
Multan,Sialkot,0.9831199036768428
Multan,Sukkur,0.9725913034533112
Peshawar,Quetta,0.9870165637133792
Peshawar,Rawalpindi,0.9906530976692289
Peshawar,Sargodha,0.9995167883026389
Peshawar,Sialkot,0.9991144630501633
Peshawar,Sukkur,0.9958183608128813
Quetta,Rawalpindi,0.9615049229428864
Quetta,Sargodha,0.9838525541419032
Quetta,Sialkot,0.983734445866615
Quetta,Sukkur,0.9932960268373994
Rawalpindi,Sargodha,0.9910536106074371
Rawalpindi,Sialkot,0.9926956478271165
Rawalpindi,Sukkur,0.9814230959465383
Sargodha,Sialkot,0.9986366962431559
Sargodha,Sukkur,0.9952976003583172
Sialkot,Sukkur,0.9937055861565566
